date,season,home,neutral,playoff,team1,team2,result_team1,result_team2,sets_team1,sets_team2,points_team1,points_team2,elo_start_team1,elo_start_team2,probability_team1,probability_team2,elo_end_team1,elo_end_team2
2/6/2021,2021,Lindenwood,0,0,McKendree,Lindenwood,1,0,3,0,75,60,1538.7121523818269,1534.8198471796293,0.5056012431316927,0.49439875686830725,1559.866245934946,1518.9990869598435
2/6/2021,2021,Quincy,0,0,Loyola,Quincy,1,0,3,0,75,47,1586.618567552372,1537.9821084437065,0.5695398409287219,0.4304601590712781,1605.7266259759863,1524.2073833534255
2/6/2021,2021,Barton,0,0,Emmanuel,Barton,0,1,1,3,87,103,1477.8390578545918,1490.0675262693264,0.48240908250550324,0.5175909174944967,1465.9575227699713,1507.2823946872804
2/6/2021,2021,Queens,0,0,King,Queens,1,0,3,0,75,62,1518.4142779172769,1467.4494965597996,0.572822643556796,0.42717735644320404,1537.4172866567926,1453.7798211536171
2/9/2021,2021,Queens,0,0,Emmanuel,Queens,0,1,2,3,106,104,1465.9575227699713,1453.7798211536171,0.5175179482541549,0.4824820517458451,1451.1747262036163,1473.8959510533057
2/9/2021,2021,King,0,0,LMU,King,1,0,3,0,75,53,1470.2809771398784,1537.4172866567926,0.40456792716412854,0.5954320728358714,1494.6681368039594,1518.3634603260448
2/10/2021,2021,Barton,0,0,Limestone,Barton,0,1,1,3,88,98,1487.7776604106846,1507.2823946872804,0.4719598819251623,0.5280401180748376,1476.230499744635,1524.1628886866636
2/12/2021,2021,BYU,0,0,Pepperdine,BYU,0,1,0,3,55,78,1539.3382471026202,1504.7243959189768,0.5496491808008396,0.45035081919916037,1527.0828066503266,1522.3131697046038
2/12/2021,2021,SFU,0,0,Charleston,SFU,1,0,3,2,109,108,1479.3760513171494,1433.8468733004436,0.5651492573004759,0.4348507426995241,1495.069052861312,1423.4872050896145
2/12/2021,2021,Loyola,0,0,Lindenwood,Loyola,0,1,0,3,60,76,1518.9990869598435,1605.7266259759863,0.37771838418953285,0.6222816158104671,1512.2454319991116,1617.8136142700514
2/12/2021,2021,McKendree,0,0,Ohio,McKendree,0,1,1,3,82,98,1490.6035820830714,1559.866245934946,0.40162280995888777,0.5983771900411122,1481.3072077199427,1574.4959536314082
2/12/2021,2021,PFW,0,0,Quincy,PFW,0,1,1,3,78,91,1524.2073833534255,1481.52256766118,0.5611211799932024,0.4388788200067976,1509.8070611491987,1501.2562231987401
2/12/2021,2021,Lees,0,0,Barton,Lees,1,0,3,0,75,57,1524.1628886866636,1489.3333333333333,0.5499565242430531,0.4500434757569469,1543.8976132442192,1474.9319421091109
2/12/2021,2021,Belmont,0,0,Emmanuel,Belmont,0,1,1,3,91,97,1451.1747262036163,1569.468079662773,0.3360490196837636,0.6639509803162363,1443.9767131292915,1581.9994260704314
2/12/2021,2021,Erskine,0,0,Greenville,Erskine,1,0,3,0,75,56,1524.9731306951526,1541.4812187518596,0.4762608133364997,0.5237391866635003,1547.0661180017178,1524.7215647786277
2/12/2021,2021,King,0,0,Olive,King,1,0,3,0,75,47,1532.1126339675259,1518.3634603260448,0.5197763289461563,0.4802236710538437,1552.813124774582,1502.9963028523218
2/12/2021,2021,Queens,0,0,Alderson,Queens,0,1,0,3,45,75,1492.3144486874312,1473.8959510533057,0.5264815460147999,0.4735184539852001,1480.8003725482909,1490.7433605257793
2/13/2021,2021,BYU,0,0,Pepperdine,BYU,0,1,1,3,98,102,1527.0828066503266,1522.3131697046038,0.506863628160839,0.4931363718391611,1514.4187261047355,1540.3105835835283
2/13/2021,2021,UCLA,0,0,USC,UCLA,1,0,3,1,107,107,1500,1521.94227074769,0.4684644498907952,0.5315355501092048,1520.5646931590502,1506.7109109219732
